id,predicted_pages
3529,"['中華民國', '戒嚴', '自由', '報紙']"
2678,"['雉雞', '馴化', '羽毛', '差異_(哲學)']"
8751,"['臺灣總督', '總督', '臺灣', '日治時期', '天皇']"
3820,"['蔡英文', '朱立倫', '臺灣民衆黨', '民衆黨', '臺灣']"
1016,"['微分方程', '地方', '微積分學', '問題']"
4760,"['巴哈歐拉', '以色列']"
5368,"['行憲紀念日', '行憲', '監獄']"
4934,"['鹼石灰', '氫氧化鈉', '氧化鈉', '溶液']"
7132,"['面積', '雨', '氣候']"
3725,['經濟']
7848,"['英國手語', '手語', '英國', '1940年代', '年代', '學校']"
3254,"['夸克', '電荷']"
4463,"['大足石刻', '大足', '中國']"
8991,"['編劇', '香港', '香港電臺', '陳韻文', '音樂節目']"
5550,"['國際LGBTI聯合會', '現在', '目標']"
895,"['爬行動物', '動物', '環境']"
4812,['竹內瑪莉亞']
7906,"['章伯鈞', '人', '中國', '政治家', '反右運動', '1957年']"
554,"['世界', '淡水魚', '骨鰾類', '類', '魚']"
2509,"['陶瓷', '電話', '電子陶瓷', '材料', '電荷']"
3741,"['冰島', '首都', '國內', '城市', '世界']"
7319,"['汝州站', '河南省', '火車站_(南寧軌道交通)']"
7374,"['臺灣氣候', '熱帶', '臺灣', '氣候', '副熱帶季風氣候', '熱帶季風氣候', '季風']"
4793,"['隋煬帝', '7月21日', '楊素', '618年', '618']"
5295,"['周慧敏', '香港', '歌手', '歌手·當打之年', '周慧敏·新曲+精選', '周慧敏·最愛V25']"
7219,"['密西根大學', '美國']"
3841,"['北', '戰爭', '東晉', '琅琊', '六朝', '朝代']"
7568,"['化石森林', '美國電影', '黑色電影', '電影', '先驅', '1936年', '美國']"
7152,"['葉國華_(香港政治人物)', '主席', '全國人民代表大會代表', '全國人民代表大會', '國', '人民代表大會']"
2800,"['1998年', '京杭大運河', '大運河', '運河', '世界遺產']"
7516,"['國際LGBTI聯合會', '美國人', '性別特徵', '行爲', '身體', '性別', '人權']"
1965,"['楊過', '小龍女', '江南']"
7713,"['阿圖爾·德·赫裏夫_(網球運動員)', '米夏埃爾·施蒂希', 'ATP', '3月5日']"
4505,"['英國皇家徽章', '英國', '獅', '獨角獸', '文字']"
7963,"['俄羅斯', '少數民族', '楚瓦什人', '人', '人種', '文字', '字母', '突厥語族', '突厥']"
5768,"['卡爾·馬克思', '馬克思·多爾穆瓦站', '格魯喬·馬克思', '馬克思主義', '海因裏希·馬克思', '資本論', '馬克思主義政治經濟學', '政治經濟學', '概念']"
150,"['臺北101', '唐朝']"
694,"['硫', '晶體', '化合價']"
6134,"['睡眠', '代謝', '能量', '離子', '代謝途徑']"
6677,"['赤足', '家', '鞋', '人', '習慣']"
1649,"['國際勞動節', '勞動節', '5月', '5月1日', '芝加哥', '工人', '警察', '乾草市場']"
3153,"['麻婆豆腐', '豆腐', '麻', '鷹嘴豆', '豆製品', '豆瓣醬']"
2012,"['加盟共和國', '蘇聯', '歧義']"
2169,"['抄襲', '事件']"
7470,"['惠靈頓', '首都', '博物館', '世界']"
4221,"['草地', '自然', '人類', '金屬', '宗教', '哲學', '現象', '人', '好奇']"
8275,"['李祖德', '臺北市', '臺北醫學大學', '經營者']"
4371,"['鐵達尼號_(1943年電影)', '曼哈頓']"
2615,"['聖保羅書院', '男女', '銀色·性·男女', '香港', '地', '學校']"
2812,"['西方', '童話', '小說', '短篇小說', '詞', '法國', '作家']"
5995,"['毛主席語錄', '語錄', '波長', '光', '色', '小紅書']"
7564,"['飄然臺', '白髮', '黃初平', '藝術品']"
2109,"['宋高宗', '宋朝', '北宋', '宋神宗', '皇帝', '兒子', '南宋']"
7115,"['中華民國', '1996年', '蔡英文', '東亞', '元首_(納粹德國)']"
637,"['水木清華BBS', '水木', 'BBS', '清華大學', '教育', '中國', '8月8日', '2012年']"
2574,"['日本神話', '神話', '日本', '天武天皇', '天皇', '漫畫', '態度', '傳說', '中國']"
7340,"['費城', '高速公路', '公路', '系統', '第一人', '人', '本傑明·富蘭克林', '本傑明·富蘭克林·巴特勒_(1795年)', '富蘭克林_(維吉尼亞州)', '郵政']"
128,['臺北']
2953,"['印象主義音樂', '印象派', '19世紀', '世紀', '法國', '1860年代', '1860年', '年代']"
7800,"['三國', '蜀漢', '黃忠', '三國演義_(動畫)', '演義', '關羽', '張飛', '馬超', '趙雲', '五虎']"
5943,"['馴化', '人類', '雞', '雉科']"
6947,"['1984年', '年', '1984年羅傑尼希教生物恐怖攻擊', '奧修', '沃斯科縣', '達爾·斯蒂芬斯', '餐廳', '選民', '組織_(生物學)', '選舉']"
1686,"['吸血鬼', '生物', '過去', '卟啉', '吸血', '一起_(政黨聯盟)', '恐慌']"
4542,"['新黨', '2022年', '臺北市議會', '臺北市_(省轄市)', '臺北', '清潔工_(韓國電視劇)']"
5563,"['卡拉卡爾帕克斯坦共和國', '卡拉卡爾帕克人', '斯坦', '突厥語族', '突厥']"
7488,"['祕魯', '城市', '胡利亞卡', '人']"
8484,"['歐洲中心主義', '主義', '歐洲', '度_(角)', '世界', '信念']"
3644,"['徐有庠', '遠東集團_(臺灣)', '學校']"
9108,"['螢光燈', '燈', '電流', '電', '汞', '紫外線', '短波', '波長', '可見光', '光']"
2966,"['人', '核子', '女王', '物理學家', '吳健雄', '美國物理學會', '美國', '女性']"
5361,"['天衛三', '天衛四', '面_(幾何)', '隕石', '量_(物理)']"
6325,"['本名', '藤子·F·不二雄', '藤子·F·不二雄創作', '日本', '藤子·F·不二雄創作', '藤子·F·不二雄博物館', '哆啦A夢', '作者', '奇天烈大百科', '天']"
3854,"['藥物', '疾病', '精神狀態', '精神', '化學物質', '化學', '藥理學']"
4478,"['性愉悅', '性高潮', '刺激_(心理學)', '人']"
5613,"['光速', '宇宙', '速度']"
337,"['北京理工大學', '北京理工足球俱樂部', '北京理工大學附屬中學', '北京理工大學良鄉校區', '北京理工大學珠海學院', '南京理工大學', '華北理工大學', '重慶理工大學', '深圳北理莫斯科大學', '江西理工大學']"
5965,"['宦官', '過去', '血統_(小說)']"
8781,"['黃子韜', '歌手', '中國', '歌手·當打之年']"
5348,"['立夏', '夏天_(歌手)']"
1989,"['WMF', '閩南語維基百科', '閩南語', '白話字', '羅馬化', '白話', '知識', '文字']"
6919,"['冠蕉鵑', '蕉鵑', '色素', '鳥', '綠色']"
4721,"['古典芭蕾', '古典', '2000年']"
6178,"['韓正', '中國共產黨中央政治局', '中國共產黨', '政治局']"
5133,"['古蘭經', '伊斯蘭教', '穆罕默德', '穆罕默德·本·沙特', '穆罕默德·本·薩勒曼', '穆罕默德·阿里帕夏', '阿米納·J·穆罕默德']"
9014,"['盧卡斯·赫賈', '捷克國家足球隊', '場', '位置', '後衛']"
2513,"['陶瓷', '材料']"
7303,"['超人', '1938年', '動作漫畫']"
4214,"['基因工程', '細胞', '工程', '基因', '生物']"
3472,"['蛋白質', '名詞']"
5868,"['亞洲', '特別攻擊隊', '資源_(計算機科學)', '力_(佛教)']"
699,"['漢初三傑', '漢', '漢朝']"
3754,"['教會', '基督徒', '禮拜']"
1471,"['卡呂普索', '王']"
9098,"['克洛里斯', '洛里斯_(沃克呂茲省)', '雨果·洛里斯', '老公', '神']"
7430,"['失樂園', '2002年']"
3358,"['海衛十', '太陽', '太陽系', '質量', '行星', '衛星']"
8899,"['海星', '胃', '食物', '牠', '礦物']"
943,"['北阿坎德邦', '地方法院', '奈尼塔爾']"
4093,"['世僕', '科舉', '封建社會', '封建', '社會', '日本', '人']"
3057,"['全羅北道', '道_(行政區劃)', '首府', '中部', '全州']"
1872,"['藍橋', '魂斷藍橋', '橋']"
1830,"['1999年', '年', '美國電影學會', '馬龍·白蘭度', '馬龍·馬利奧·白蘭度·達·施維拉', '大', '演員']"
5223,"['香港劇集', '香港', '劇集', '世界', '美國人']"
2451,"['三角學', '三角函數', '三角']"
5248,"['黑紗', '袖章', '華人地區', '華人', '稱']"
828,"['蔡英文', '2022年', '民進黨_(日本)', '民進', '發言人']"
1339,"['南小島', '東海', '臺灣', '漁民', '船', '船隻_(專輯)']"
3332,"['絲綢之路', '宋', '方向_(中將)']"
8532,"['聖保羅書院', '源迪恩', '周', '學校', '學生', '校長']"
7996,"['中部大學_(日本)', '中學']"
5940,"['雞', '馴化', '人類', '飛行', '雉科', '科']"
1319,"['劍橋大學', '劍橋', '學院']"
6986,"['臺灣', '民意代表', '代表']"
7217,"['秋紅谷廣場', '暴雨', '洪水', '功能']"
7102,"['旅行證件', '護照']"
4566,['蘇菲亞·柯波拉']
6840,"['獎盃', '領域', '人物', '獎勵']"
3980,['城市規劃']
753,"['剛果民主共和國', '道路']"
8276,"['李祖德', '北漂', '臺北醫學大學', '經營者']"
6614,"['美國電影', '美國', '電影', '演員', '馬龍·白蘭度', '馬龍', '馬龍·馬利奧·白蘭度·達·施維拉', '工作', '教父_(電影)', '奧斯卡']"
6597,"['希臘神話', '古希臘', '希臘', '神話', '宇宙', '天神']"
925,"['徐志摩', '志摩', '家庭', '經濟學']"
6610,"['美國電影', '美國', '電影', '演員', '馬龍·白蘭度', '馬龍', '馬龍·馬利奧·白蘭度·達·施維拉', '收入', '教父_(電影)', '奧斯卡']"
2363,"['巴勃羅·畢卡索', '弗洛裏安·畢卡索', '畫家', '藝術家', '藝術', '現代藝術', '20世紀', '世紀', '人物']"
3532,"['中華民國', '戒嚴', '自由', '報紙']"
4659,"['汞', '合金', '材料', '銀', '可見光', '光']"
8933,"['香港國際機場', '24小時', '24_(電視劇)', '小時', '2001年', '亞洲', '機場', '全球']"
2532,"['香港', '演員', '黃秋生', 'Sunny_Passion', 'Sunny_Summer', 'Sunny_Hill', 'Sunny_Day·好心情', 'Sunny_King', 'Street_(EXID專輯)', 'Street_Dancer']"
985,"['女性', '職業']"
4076,"['環氧乙烷', '以前_以後', '殺菌劑', '殺菌', '人體']"
1833,"['馬龍·白蘭度', '馬龍·馬利奧·白蘭度·達·施維拉', '演員', '一·二八事變']"
6185,"['東晉', '宋武帝', '南北朝_(消歧義)', '南北朝時代_(日本)']"
9083,"['明治', '兒玉利國', '臺灣', '臺灣縣', '首長']"
7500,"['炮兵', '榴彈炮', '人']"
957,"['南陽郡', '西鄂縣', '侍', '中', '張衡', '漢賦', '漢', '賦', '大家', '大家·紅河文學獎']"
3262,"['西奧多·羅斯福三世', '西奧多·羅斯福號航空母艦', '西奧多·羅斯福', '西奧多·羅斯福第二次總統就職典禮', '西奧多·羅斯福國家公園', '老西奧多·羅斯福', '伊蒂絲·羅斯福', '資源', '政策', '法案']"
3249,"['夸克', '電荷', '電']"
4946,"['藤子·F·不二雄', '藤子·F·不二雄創作', '筆名', '藤子·F·不二雄創作', '藤子·F·不二雄博物館', '不']"
8855,"['國慶日', '雍正', '日期']"
2202,"['太陽風', '風_(太陽探測器)', '地球', '兩極_(專輯)', '電離層', '極光']"
1819,"['溴', '藥水']"
9006,"['King_Kong_by_STARSHIP娛樂', 'STARSHIP娛樂', 'King_Kong_by_STARSHIP娛樂', '經紀公司', '2000年', 'King_Kong_by_STARSHIP娛樂', 'King_Kong_by_STARSHIP娛樂', 'King_Kong_by_STARSHIP娛樂', 'King_Kong_by_STARSHIP娛樂', 'King_Kong_by_STARSHIP娛樂']"
5152,"['古羅馬', '羅馬', '法律', '騎士', '元老院_(日本)']"
5591,"['世界', '耕作', '大麥', '穀物', '禾本科', '麥', '植物']"
4248,"['一·二八事變', '2015年', '中國', '一帶一路', '一帶一路·與我何干', '路', '戰略', '21世紀', '海上絲綢之路', '絲綢之路_(NHK紀錄片)']"
1060,"['單片機', '微處理器']"
6914,"['伊斯法罕地鐵', '伊斯法罕', '城市軌道交通', '2015年', '車站']"
7808,"['德魯大學', '1867年', 'J·D·德魯', '德州', '大學']"
3771,"['殭屍', '火', '熱']"
1976,"['1949年', '年', '中央大學_(日本)', '電機', '講師_(消歧義)', '管致中', '中央大學·明星大學站']"
5661,"['一·二八事變', '德', '交涉', '十四點和平原則', '政治人物', '伍德羅·威爾遜', '伍德羅·威爾遜國際學者中心', '羅伯特·伍德羅·威爾遜', '伍德羅·威爾遜總統圖書館', '伍德羅·威爾遜高中']"
6658,"['奧黛麗·赫本', '奧黛麗_(搞笑組合)', '奧黛麗·赫本演藝作品列表', '國家', '兒童']"
6114,"['粵菜', '菜']"
7474,"['世界', '惠靈頓', '首都', '博物館']"
5875,"['過去', '漁民', '船', '南小島', '北小島', '小島_(臺東區)', '東海']"
3606,"['保羅·狄拉克', '保羅·沃克', '英國', '理論物理學', '物理學家', '劍橋大學', '劍橋', '大學', '盧卡斯數學教授席位', '盧卡斯']"
5542,"['非洲', '歐亞大陸', '洲', '溼地', '蒼鷺', '鳥', '鷺屬', '模式種']"
1169,"['耶路撒冷', '城市', '東西_(作家)', '重量']"
2250,"['宗室', '輔國中尉', '八大山人']"
4758,"['巴哈歐拉', '以色列', '百姓']"
2280,"['新臺幣', '方法']"
8905,"['臺北市立明倫高級中學', '臺北', '中學', '孔廟', '經']"
2870,"['食物', '藥物', '人']"
8743,"['李賦寧', '中國', '教育家']"
6531,"['飛行員', '航空器', '民用航空', '航空', '國']"
8054,"['木衛十二', '名稱', '希臘', '電影', '形象', '女神']"
6523,"['和子說', '聖靈', '聖父']"
8468,"['臺北市立麗山高級中學', '麗山', '臺北', '中學', '2000年', '2000', '內湖區', '內湖_(臺北市內湖區大字)']"
1721,"['黛安娜', '黛安娜·羅斯', '黛安娜·馬西森', '黛安·韋斯特', '黛安娜·羅', '黛安娜·迪莫娃', '反對黨', '崇拜', '復興羅馬教']"
6423,"['袁隆平', '2019年', '年', '共和國勳章', '勳章', '共和國_(俄羅斯)', '成就', '水稻', '突破']"
2024,"['圖像壓縮技術', '圖像壓縮', '數據壓縮', '計算機科學']"
664,"['亞伯拉罕諸教', '亞伯拉罕', '亞伯拉罕·林肯總統圖書館和博物館', 'F·莫瑞·亞伯拉罕', '斯賓塞·亞伯拉罕', '亞伯拉罕·林肯', '亞伯拉罕·範海辛', '亞伯拉罕·路易·佈雷蓋', '亞伯拉罕·棣莫弗', '宗教']"
5999,"['毛主席語錄', '語錄', '波長', '人類', '肉眼', '小紅書']"
2826,"['吉林省', '吉林大學', '長春市', '中華人民共和國教育部', '全國重點大學', '教育部', '中華人民共和國']"
697,"['漢', '漢初三傑', '劉邦', '蕭何', '張良', '韓信', '漢朝', '天下', '軍事']"
7478,"['黛安娜', '第八代史賓賽伯爵約翰·史賓賽', '第八代史賓賽伯爵約翰·史賓賽', '第九代史賓賽伯爵查爾斯·史賓賽', '第八代史賓賽伯爵約翰·史賓賽', '第九代史賓賽伯爵查爾斯·史賓賽', '第四代史賓賽伯爵腓特烈·史賓賽', '第二代史賓賽伯爵喬治·史賓賽', '第七代史賓賽伯爵阿爾伯特·史賓賽', '第六代史賓賽伯爵查爾斯·史賓賽']"
8287,"['臺南北極殿', '明鄭', '北極殿', '道教']"
6228,"['星期', '禮拜_(伊斯蘭教)', '太陽日', '日', '星期六']"
1781,"['兒童', '家庭']"
2134,['豫劇']
2331,"['硫', '蛋白質', '肥料']"
3455,"['榴槤', '亞洲']"
6116,"['粵菜', '菜']"
7236,"['性幻想', '幻想', '本人', '理想']"
1648,"['國際勞動節', '勞動節', '5月', '5月1日', '芝加哥', '工人', '工作', '小時', '警察', '乾草市場']"
7923,"['墨西哥國徽', '國徽', '墨西哥', '動物']"
3204,"['麻原彰晃', '真理國', '九州_(日本)', '日本', '人', '真理']"
5946,"['林義雄', '美麗島事件', '美麗島', '事件', '政府', '親屬']"
477,"['梁朝偉', '作品', '馬德里', '你', '揹包']"
5997,"['毛主席語錄', '語錄', '波長', '光', '色', '小紅書']"
1321,"['劍橋大學', '劍橋', '駱駝']"
3650,"['遠東集團', '徐有庠']"
6346,"['鯡形目', '目', '魚', '大魚_(歌曲)', '寄生蟲', '存活率']"
4122,"['西班牙內戰', '西班牙', '內戰', '大元帥', '弗朗西斯科·佛朗哥', '弗朗西斯科·佛朗哥獨裁', '拉蒙·佛朗哥', '若昂·費雷拉·佛朗哥·平託·卡斯特洛布蘭科', '伊塔馬爾·佛朗哥', '獨裁']"
1447,"['室女座', '室女座_Ⅰ', '恆星', '參宿五', '參宿', '視星等', '星等', '等']"
2561,"['碳化鈣', '水', '反應']"
5025,"['淡水河', '淡水_(消歧義)', '河流', '臺灣', '污染']"
4636,"['占星術', '人']"
7282,"['張學友', '1990年', '年', '武俠片', '香港', '武俠', '金馬獎', '電影']"
3731,"['岩石', '水', '冰', '比例', '天衛四', '地殼']"
5226,"['造紙術', '人類', '紙', '四大發明', '中國', '發明']"
935,"['威廉·富特文格勒', '威廉·薩默塞特·毛姆', '威廉·富特文格勒', '威廉·馮·洪堡', '威廉·肯普夫', '作品', '成功']"
3675,"['國家', '論文', '研究', '鍼灸', '媒介', '結締組織']"
8665,"['總部', '珠江', '中芯國際', '晶圓', '集成電路', '電路', '中國']"
535,['人']
9082,"['兒玉利國', '1895年', '臺灣', '臺灣縣']"
5493,"['中生代', '新生代', '哺乳動物', '被子植物', '植物']"
1794,"['韓國總統', '總統', '憲法法院']"
6370,"['魏瑪共和國', '魏瑪', '德國']"
5176,"['李商隱', '唐詩', '詩人', '唐詩三百首']"
8990,"['陳韻文', '編劇', '香港', '香港電臺', '音樂節目', '加拿大', '多倫多']"
5170,"['懷俄明州', '州', '女性', '法案', '世界', '政府']"
8112,"['網路用戶', '網路論戰', '網路白目', 'IBM系統網路架構', 'PChome Online網路家庭', '網路去抑制效應', '金手指網路廣告獎', '社交網路服務', '網路霸凌', '內容傳遞網路']"
1518,"['突變', '細胞', '癌細胞', '基因組']"
6790,"['西方哲學', '西方哲學史', '哲學', '劍橋大學', '劍橋', '伯特蘭·羅素', '第一代羅素伯爵約翰·羅素', '伯特·蘭卡斯特', '1945年', '年']"
